tweetId|tweetDate|tweetText|hashtagList|location|numberRetweets|userMentions_userName
1027699241349726208|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027698441575690242|08-09-2018|@USDA_AMS @FarmersGov @FMCorg @USDA @SBAgov I'd rather my taxes go to this than the #SpaceForce|#SpaceForce||0|@USDA_AMS,@FarmersGov,@FMCorg,@USDA,@SBAgov
1027698190911336448|08-09-2018|@Biodiesel_Media @EPA @SecretarySonny @realDonaldTrump From the replies you did not provide sufficient information? https://t.co/BGpKguRKRS|||0|@Biodiesel_Media,@EPA,@SecretarySonny,@realDonaldTrump
1027698185186279430|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027698061403774976|08-09-2018|@SecretarySonny @USDA @USDA_ERS @USDA_NIFA Will u stop killing kittens?|||0|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027698004906655745|08-09-2018|@SecretarySonny @USDA @USDA_ERS @USDA_NIFA Good move Secretary Purdue...we need smaller, more nimble government clo? https://t.co/iip0i3mqRw|||1|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027697956240207873|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027697914301177856|08-09-2018|RT @SecretarySonny: @USDA @USDA_ERS @USDA_NIFA Also realigning @USDA_ERS with the @USDA Chief Economist's office, under Office of the Secre?|||18|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA,@USDA_ERS,@USDA
1027697893275303938|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027697612026261506|08-09-2018|RT @SecretarySonny: To put @USDA folks closer to customers we serve & land grants, we're moving @USDA_ERS & @USDA_NIFA outside of D.C. area?|||50|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027697590081470464|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027697458204352514|08-09-2018|@USDA @USDA_ERS @USDA_NIFA Also realigning @USDA_ERS with the @USDA Chief Economist's office, under Office of the S? https://t.co/lOmPQ7U098|||18|@USDA,@USDA_ERS,@USDA_NIFA,@USDA_ERS,@USDA
1027697387786174464|08-09-2018|RT @caseliskar: @SecretarySonny You are lagging behind everyone else concerning the mineral withdrawal in @SuperiorNF . end the Environment?|||7|@caseliskar,@SecretarySonny,@SuperiorNF
1027697168470167552|08-09-2018|RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @west?|||6|@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump
1027697144629735425|08-09-2018|RT @wefishhm70: @POTUS @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @repjasonlew?|||7|@wefishhm70,@POTUS,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta
1027697095371907072|08-09-2018|RT @wefishhm70: @RepGosar @Replouiegohmert @RepDLamborn @RobWittman @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCo?|||7|@wefishhm70,@RepGosar,@replouiegohmert,@RepDLamborn,@RobWittman,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves
1027696868736811009|08-09-2018|RT @SecretarySonny: To put @USDA folks closer to customers we serve & land grants, we're moving @USDA_ERS & @USDA_NIFA outside of D.C. area?|||50|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027696686355939329|08-09-2018|RT @wefishhm70: @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @repjasonlewis @Minne?|||4|@wefishhm70,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,@RepJasonLewis
1027696662117056520|08-09-2018|RT @wefishhm70: @RepGosar @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCook @RepWesterman @CongressmanHice @RepLaHo?|||5|@wefishhm70,@RepGosar,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves,@RepPaulCook,@RepWesterman,@CongressmanHice
1027696649307598848|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027696351310540801|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027696231143882753|08-09-2018|@goldhat_lou @SecretaryZinke @SecretarySonny @POTUS @VP Land owners are fined it they don't comply with brush removal. 
Need a new Governor|||0|@goldhat_lou,@SecretaryZinke,@SecretarySonny,@POTUS,@VP
1027696189981028352|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027696142488756231|08-09-2018|@SecretarySonny @USDA @USDA_ERS @USDA_NIFA Yes. about time!  Thank you.|||0|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027696035638829056|08-09-2018|RT @USDA: Looking for one reason to shop at a farmers market? How about 10, on us! https://t.co/yHHYD2vxNY #LoveMyMarket https://t.co/yXAGb?|#LoveMyMarket||31|@USDA
1027695922078212096|08-09-2018|RT @wefishhm70: @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @repjasonlewis @Minne?|||4|@wefishhm70,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,@RepJasonLewis
1027695876012208128|08-09-2018|RT @AgCountry: The @USDA is launching the #Dairy Revenue Protection program. Read more about it, here: https://t.co/4DnY7U4WCO #Milk #farmi?|#Dairy,#Milk||2|@AgCountry,@USDA
1027695839995674624|08-09-2018|RT @wefishhm70: @RepGosar @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCook @RepWesterman @CongressmanHice @RepLaHo?|||5|@wefishhm70,@RepGosar,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves,@RepPaulCook,@RepWesterman,@CongressmanHice
1027695780772098049|08-09-2018|@SecretaryZinke @bean9986 @SecretarySonny @POTUS @VP When a Republican takes over Gov Brown, fires will not be so bad.|||0|@SecretaryZinke,@bean9986,@SecretarySonny,@POTUS,@VP
1027695682591879169|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027695623682842627|08-09-2018|RT @farmanddairy: U.S. @SecretarySonny announced today two #USDA agencies, ERS and NIFA, will be relocated outside of of the National Capit?|#USDA||1|@farmanddairy,@SecretarySonny
1027695616598650886|08-09-2018|RT @SuccessfulFarm: U.S. farmers who are losing money are not alone, according to data collected by the @USDA released last week. https://t?|||6|@SuccessfulFarm,@USDA
1027695591445422082|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027695577750941696|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027695349408915461|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027695148954775554|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027695111373766656|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027695098832805889|08-09-2018|@SecretarySonny @USDA @USDA_ERS @USDA_NIFA take away the tariffs|||0|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027695041320443904|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027694676365721607|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027694591057620992|08-09-2018|RT @SecretarySonny: To put @USDA folks closer to customers we serve & land grants, we're moving @USDA_ERS & @USDA_NIFA outside of D.C. area?|||50|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027694504269230082|08-09-2018|RT @SecretarySonny: To put @USDA folks closer to customers we serve & land grants, we're moving @USDA_ERS & @USDA_NIFA outside of D.C. area?|||50|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027694131814920194|08-09-2018|RT @SuccessfulFarm: U.S. farmers who are losing money are not alone, according to data collected by the @USDA released last week. https://t?|||6|@SuccessfulFarm,@USDA
1027694077876338689|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027694010142482433|08-09-2018|A @USDA study shows that for every dollar Americans spend on food, only 7.8 cents goes to farmers, their lowest sha? https://t.co/pieNI2z93F|||0|@USDA
1027693995433111553|08-09-2018|RT @SecretarySonny: To put @USDA folks closer to customers we serve & land grants, we're moving @USDA_ERS & @USDA_NIFA outside of D.C. area?|||50|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027693871931768838|08-09-2018|RT @wefishhm70: @RepGosar @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCook @RepWesterman @CongressmanHice @RepLaHo?|||5|@wefishhm70,@RepGosar,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves,@RepPaulCook,@RepWesterman,@CongressmanHice
1027693615475118080|08-09-2018|RT @SecretarySonny: To put @USDA folks closer to customers we serve & land grants, we're moving @USDA_ERS & @USDA_NIFA outside of D.C. area?|||50|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027693484726263808|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027693403486777344|08-09-2018|RT @SecretarySonny: To put @USDA folks closer to customers we serve & land grants, we're moving @USDA_ERS & @USDA_NIFA outside of D.C. area?|||50|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027693155381067776|08-09-2018|RT @SecretarySonny: To put @USDA folks closer to customers we serve & land grants, we're moving @USDA_ERS & @USDA_NIFA outside of D.C. area?|||50|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027693142726737920|08-09-2018|RT @USDA: USDA Is Promoting National Breastfeeding Week-https://t.co/JVfo8YIUJO https://t.co/CNExqIZVwR|||17|@USDA
1027693132895461381|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027692977605566465|08-09-2018|RT @wefishhm70: @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @repjasonlewis @Minne?|||4|@wefishhm70,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,@RepJasonLewis
1027692872634716167|08-09-2018|RT @wefishhm70: @RepGosar @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCook @RepWesterman @CongressmanHice @RepLaHo?|||5|@wefishhm70,@RepGosar,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves,@RepPaulCook,@RepWesterman,@CongressmanHice
1027692852996784128|08-09-2018|RT @SecretarySonny: To put @USDA folks closer to customers we serve & land grants, we're moving @USDA_ERS & @USDA_NIFA outside of D.C. area?|||50|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027692689150631937|08-09-2018|@RepGosar @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCook @RepWesterman @CongressmanHice? https://t.co/UkzXHnmwNM|||5|@RepGosar,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves,@RepPaulCook,@RepWesterman,@CongressmanHice
1027692377635540994|08-09-2018|RT @SecretarySonny: To put @USDA folks closer to customers we serve & land grants, we're moving @USDA_ERS & @USDA_NIFA outside of D.C. area?|||50|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027692259347767297|08-09-2018|RT @SecretarySonny: To put @USDA folks closer to customers we serve & land grants, we're moving @USDA_ERS & @USDA_NIFA outside of D.C. area?|||50|@SecretarySonny,@USDA,@USDA_ERS,@USDA_NIFA
1027692206059147264|08-09-2018|To put @USDA folks closer to customers we serve & land grants, we're moving @USDA_ERS & @USDA_NIFA outside of D.C.? https://t.co/nSLu7pWH1b|||50|@USDA,@USDA_ERS,@USDA_NIFA
1027692120596000768|08-09-2018|RT @MinnesotaMiners: @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @RepWester?|||10|@MinnesotaMiners,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar
1027692077117853696|08-09-2018|RT @MinnesotaMiners: @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @RepWester?|||9|@MinnesotaMiners,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar
1027692052501413888|08-09-2018|RT @MinnesotaMiners: @VP @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterman @JeffSma?|||11|@MinnesotaMiners,@VP,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar,@RepWesterman
1027692029772480512|08-09-2018|RT @MinnesotaMiners: @VP @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @USRepRickNolan @RepTomEmmer @RepGosar @JeffSmalls @SteveD?|||10|@MinnesotaMiners,@VP,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@USRepRickNolan,@RepTomEmmer,@RepGosar,@JeffSmalls
1027692001318391809|08-09-2018|RT @MinnesotaMiners: @POTUS @VP @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar?|||9|@MinnesotaMiners,@POTUS,@VP,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar
1027691967315107840|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027691907999301634|08-09-2018|RT @wefishhm70: @RepGosar @Replouiegohmert @RepDLamborn @RepRobBishop @RepGarretGraves @RepPaulCook @RepWesterman @CongressmanHice @RepLaHo?|||9|@wefishhm70,@RepGosar,@replouiegohmert,@RepDLamborn,@RepRobBishop,@RepGarretGraves,@RepPaulCook,@RepWesterman,@CongressmanHice
1027691890584571904|08-09-2018|RT @wefishhm70: @SecretaryZinke @SecretarySonny @Karinhousley @minnesotarfl @DaveLislegard @MNJeffJohnson @PeteStauber @NewbergerJim @TimPa?|||6|@wefishhm70,@SecretaryZinke,@SecretarySonny,@KarinHousley,@MinnesotaRFL,@DaveLislegard,@MNJeffJohnson,@PeteStauber,@NewbergerJim
1027691882795737089|08-09-2018|RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @west?|||7|@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump
1027691868728041475|08-09-2018|RT @wefishhm70: @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @amyklobuchar @reperi?|||6|@wefishhm70,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,@amyklobuchar
1027691842077437957|08-09-2018|RT @wefishhm70: @POTUS @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @repjasonlew?|||7|@wefishhm70,@POTUS,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta
1027691807939944448|08-09-2018|RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @west?|||6|@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump
1027691792064557057|08-09-2018|RT @wefishhm70: @RepGosar @Replouiegohmert @RepDLamborn @RobWittman @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCo?|||7|@wefishhm70,@RepGosar,@replouiegohmert,@RepDLamborn,@RobWittman,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves
1027691731276447749|08-09-2018|@DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump? https://t.co/zJkM2Lzh50|||4|@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump
1027691609180266497|08-09-2018|@EricHagmo @Molly3186 @USDA @peta @HumaneSociety Same here.|||0|@EricHagmo,@Molly3186,@USDA,@peta,@HumaneSociety
1027691360256765952|08-09-2018|RT @PatriciaHammes2: @POTUS @SecretaryZinke @SecretarySonny @BetsyDeVosED @USRepRickNolan @RepTomEmmer @RepTimWalz @RepErikPaulsen @RepJaso?|||6|@PatriciaHammes2,@POTUS,@SecretaryZinke,@SecretarySonny,@BetsyDeVosED,@USRepRickNolan,@RepTomEmmer,@RepTimWalz,@RepErikPaulsen
1027691351834546177|08-09-2018|RT @PatriciaHammes2: @POTUS @SecretaryZinke @SecretarySonny @BetsyDeVosED @USRepRickNolan @RepTomEmmer @RepTimWalz @RepErikPaulsen @RepJaso?|||6|@PatriciaHammes2,@POTUS,@SecretaryZinke,@SecretarySonny,@BetsyDeVosED,@USRepRickNolan,@RepTomEmmer,@RepTimWalz,@RepErikPaulsen
1027691279864475649|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027691254207967233|08-09-2018|RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @amyk?|||7|@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump
1027691245022445568|08-09-2018|RT @wefishhm70: @Karinhousley @minnesotarfl @DaveLislegard @MNJeffJohnson @PeteStauber @NewbergerJim @TimPawlenty @JobsforMN @dougwardlow @?|||5|@wefishhm70,@KarinHousley,@MinnesotaRFL,@DaveLislegard,@MNJeffJohnson,@PeteStauber,@NewbergerJim,@TimPawlenty,@JobsforMN,@DougWardlow
1027691030441848832|08-09-2018|U.S. farmers who are losing money are not alone, according to data collected by the @USDA released last week. https://t.co/TKbIcsWYZE|||6|@USDA
1027690812333875200|08-09-2018|RT @caseliskar: @SecretarySonny You are lagging behind everyone else concerning the mineral withdrawal in @SuperiorNF . end the Environment?|||7|@caseliskar,@SecretarySonny,@SuperiorNF
1027690785905491973|08-09-2018|RT @Biodiesel_Media: America's farmers and soybean growers need certainty in the biofuel market. Join America's advanced biofuel producers?|||54|@Biodiesel_Media
1027690579671613441|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027690547782148097|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027690522289352704|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027690462675718145|08-09-2018|RT @SecretaryZinke: .@SecretarySonny and I will head to Redding #California on Monday to meet with local officials and firefighters battlin?|#California||157|@SecretaryZinke,@SecretarySonny
1027689954942627841|08-09-2018|RT @Unitedminingal: @POTUS @SecretarySonny @EPAAWheeler @EPA @USRepRickNolan @RepTomEmmer @RepTimWalz @RepJasonLewis @collinpeterson @amykl?|||7|@Unitedminingal,@POTUS,@SecretarySonny,@EPAAWheeler,@EPA,@USRepRickNolan,@RepTomEmmer,@RepTimWalz,@RepJasonLewis,@collinpeterson
1027689873510211584|08-09-2018|RT @Unitedminingal: @POTUS @VP @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar?|||7|@Unitedminingal,@POTUS,@VP,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar
1027689804543275008|08-09-2018|RT @USDA: USDA to Realign Economic, Research Service with Chief Economist, Relocate @USDA_ERS & @USDA_NIFA Outside DC - https://t.co/Dy9BJ1?|||14|@USDA,@USDA_ERS,@USDA_NIFA
